,index,Asset amount,Asset date acquired,Asset type,Respondent ID,Asset data ID,Asset possesion type,debit acc,debit amt,credit acc,credit amt
1670,1670,3000.0,2022-05-02,"Furniture (office : desks, chairs, tables, cupboards..…)",4668.0,AS00008319,Own,equipment,3000.0,equity,3000.0
1671,1671,90000.0,2019-04-14,Machinery,4670.0,AS00001062,Own,equipment,90000.0,equity,90000.0
1672,1672,35000.0,2019-04-14,Other (specify),4670.0,AS00001063,Own,equipment,35000.0,equity,35000.0
1673,1673,35000.0,2019-04-14,Other (specify),4670.0,AS00001063,Own,equipment,35000.0,equity,35000.0
1674,1674,80000.0,2019-04-14,Machinery,4670.0,AS00001061,Own,equipment,80000.0,equity,80000.0
1675,1675,15000.0,2018-04-14,Machinery,4670.0,AS00001064,Own,equipment,15000.0,equity,15000.0
1676,1676,4000.0,2018-04-14,"Electrical appliances (fan, vacuum cleaner...)",4670.0,AS00001065,Own,equipment,4000.0,equity,4000.0
1677,1677,8000.0,2020-04-14,Machinery,4670.0,AS00001066,Own,equipment,8000.0,equity,8000.0
1678,1678,1500.0,2018-04-14,"Building (factory, office, reception…)",4670.0,AS00001068,Rent,,,,
1679,1679,4000.0,2018-04-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4670.0,AS00001067,Own,equipment,4000.0,equity,4000.0
1680,1680,4000.0,2018-04-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4670.0,AS00001067,Own,equipment,4000.0,equity,4000.0
1681,1681,60000.0,2010-05-29,Machinery,4672.0,AS00001002,Own,equipment,60000.0,equity,60000.0
1682,1682,200.0,2004-05-08,"Building (factory, office, reception…)",4672.0,AS00001003,Rent,,,,
1683,1683,28000.0,2004-05-17,Machinery,4672.0,AS00001847,Own,equipment,28000.0,equity,28000.0
1684,1684,20000.0,2019-05-17,Machinery,4672.0,AS00001848,Own,equipment,20000.0,equity,20000.0
1685,1685,20000.0,2019-05-17,Machinery,4672.0,AS00001863,Own,equipment,20000.0,equity,20000.0
1686,1686,20000.0,2021-11-01,Machinery,4672.0,AS00005756,Own,equipment,20000.0,equity,20000.0
1687,1687,650.0,2017-02-22,Other (specify),4676.0,AS00001648,Own,equipment,650.0,equity,650.0
1688,1688,650.0,2017-02-22,Other (specify),4676.0,AS00001648,Own,equipment,650.0,equity,650.0
1689,1689,650.0,2017-02-22,Other (specify),4676.0,AS00001648,Own,equipment,650.0,equity,650.0
1690,1690,650.0,2017-02-22,Other (specify),4676.0,AS00001648,Own,equipment,650.0,equity,650.0
1691,1691,650.0,2017-02-22,Other (specify),4676.0,AS00001648,Own,equipment,650.0,equity,650.0
1692,1692,650.0,2009-06-10,Other (specify),4676.0,AS00001648,Own,equipment,650.0,equity,650.0
1693,1693,450.0,2017-02-22,Other (specify),4676.0,AS00001657,Own,equipment,450.0,equity,450.0
1694,1694,450.0,2017-02-22,Other (specify),4676.0,AS00001657,Own,equipment,450.0,equity,450.0
1695,1695,450.0,2017-02-22,Other (specify),4676.0,AS00001657,Own,equipment,450.0,equity,450.0
1696,1696,450.0,2017-02-22,Other (specify),4676.0,AS00001657,Own,equipment,450.0,equity,450.0
1697,1697,450.0,2017-02-22,Other (specify),4676.0,AS00001657,Own,equipment,450.0,equity,450.0
1698,1698,450.0,2009-06-15,Other (specify),4676.0,AS00001657,Own,equipment,450.0,equity,450.0
1699,1699,6000.0,2017-02-22,Other (specify),4676.0,AS00001660,Own,equipment,6000.0,equity,6000.0
1700,1700,6000.0,2017-02-22,Other (specify),4676.0,AS00001660,Own,equipment,6000.0,equity,6000.0
1701,1701,6000.0,2017-02-22,Other (specify),4676.0,AS00001660,Own,equipment,6000.0,equity,6000.0
1702,1702,6000.0,2017-02-22,Other (specify),4676.0,AS00001660,Own,equipment,6000.0,equity,6000.0
1703,1703,6000.0,2017-02-22,Other (specify),4676.0,AS00001660,Own,equipment,6000.0,equity,6000.0
1704,1704,6000.0,2009-06-15,Other (specify),4676.0,AS00001660,Own,equipment,6000.0,equity,6000.0
1705,1705,20000.0,2017-02-22,Other (specify),4676.0,AS00001662,Own,equipment,20000.0,equity,20000.0
1706,1706,20000.0,2017-02-22,Other (specify),4676.0,AS00001662,Own,equipment,20000.0,equity,20000.0
1707,1707,20000.0,2017-02-22,Other (specify),4676.0,AS00001662,Own,equipment,20000.0,equity,20000.0
1708,1708,20000.0,2017-02-22,Other (specify),4676.0,AS00001662,Own,equipment,20000.0,equity,20000.0
1709,1709,20000.0,2017-02-22,Other (specify),4676.0,AS00001662,Own,equipment,20000.0,equity,20000.0
1710,1710,20000.0,2009-06-15,Other (specify),4676.0,AS00001662,Own,equipment,20000.0,equity,20000.0
1711,1711,6000.0,2017-02-22,Other (specify),4676.0,AS00001663,Own,equipment,6000.0,equity,6000.0
1712,1712,6000.0,2017-02-22,Other (specify),4676.0,AS00001663,Own,equipment,6000.0,equity,6000.0
1713,1713,6000.0,2017-02-22,Other (specify),4676.0,AS00001663,Own,equipment,6000.0,equity,6000.0
1714,1714,6000.0,2017-02-22,Other (specify),4676.0,AS00001663,Own,equipment,6000.0,equity,6000.0
1715,1715,6000.0,2017-02-22,Other (specify),4676.0,AS00001663,Own,equipment,6000.0,equity,6000.0
1716,1716,6000.0,2009-06-15,Other (specify),4676.0,AS00001663,Own,equipment,6000.0,equity,6000.0
1717,1717,650.0,2017-02-22,Other (specify),4676.0,AS00001647,Own,equipment,650.0,equity,650.0
1718,1718,650.0,2017-02-22,Other (specify),4676.0,AS00001647,Own,equipment,650.0,equity,650.0
1719,1719,650.0,2017-02-22,Other (specify),4676.0,AS00001647,Own,equipment,650.0,equity,650.0
1720,1720,650.0,2017-02-22,Other (specify),4676.0,AS00001647,Own,equipment,650.0,equity,650.0
1721,1721,650.0,2017-02-22,Other (specify),4676.0,AS00001647,Own,equipment,650.0,equity,650.0
1722,1722,650.0,2009-06-06,Other (specify),4676.0,AS00001647,Own,equipment,650.0,equity,650.0
1723,1723,18000.0,2017-02-22,Land,4676.0,AS00001668,Rent,,,,
1724,1724,18000.0,2017-02-22,Land,4676.0,AS00001668,Rent,,,,
1725,1725,18000.0,2017-02-22,Land,4676.0,AS00001668,Rent,,,,
1726,1726,18000.0,2017-02-22,Land,4676.0,AS00001668,Rent,,,,
1727,1727,18000.0,2017-02-22,Land,4676.0,AS00001668,Rent,,,,
1728,1728,18000.0,2009-06-15,Land,4676.0,AS00001668,Rent,,,,
1729,1729,650.0,2017-02-22,Other (specify),4676.0,AS00001650,Own,equipment,650.0,equity,650.0
1730,1730,650.0,2017-02-22,Other (specify),4676.0,AS00001650,Own,equipment,650.0,equity,650.0
1731,1731,650.0,2017-02-22,Other (specify),4676.0,AS00001650,Own,equipment,650.0,equity,650.0
1732,1732,650.0,2017-02-22,Other (specify),4676.0,AS00001650,Own,equipment,650.0,equity,650.0
1733,1733,650.0,2017-02-22,Other (specify),4676.0,AS00001650,Own,equipment,650.0,equity,650.0
1734,1734,650.0,2009-06-10,Other (specify),4676.0,AS00001650,Own,equipment,650.0,equity,650.0
1735,1735,650.0,2017-02-22,Other (specify),4676.0,AS00001651,Own,equipment,650.0,equity,650.0
1736,1736,650.0,2017-02-22,Other (specify),4676.0,AS00001651,Own,equipment,650.0,equity,650.0
1737,1737,650.0,2017-02-22,Other (specify),4676.0,AS00001651,Own,equipment,650.0,equity,650.0
1738,1738,650.0,2017-02-22,Other (specify),4676.0,AS00001651,Own,equipment,650.0,equity,650.0
1739,1739,650.0,2009-06-15,Other (specify),4676.0,AS00001651,Own,equipment,650.0,equity,650.0
1740,1740,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1741,1741,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1742,1742,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1743,1743,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1744,1744,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1745,1745,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1746,1746,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1747,1747,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1748,1748,7000.0,2017-02-22,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1749,1749,7000.0,2009-06-15,Other (specify),4676.0,AS00001661,Own,equipment,7000.0,equity,7000.0
1750,1750,450.0,2017-02-22,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1751,1751,450.0,2017-02-22,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1752,1752,450.0,2017-02-22,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1753,1753,450.0,2017-02-22,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1754,1754,450.0,2017-02-22,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1755,1755,450.0,2017-02-22,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1756,1756,450.0,2017-02-22,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1757,1757,450.0,2009-06-15,Other (specify),4676.0,AS00001655,Own,equipment,450.0,equity,450.0
1758,1758,650.0,2017-02-22,Other (specify),4676.0,AS00001649,Own,equipment,650.0,equity,650.0
1759,1759,650.0,2017-02-22,Other (specify),4676.0,AS00001649,Own,equipment,650.0,equity,650.0
1760,1760,650.0,2017-02-22,Other (specify),4676.0,AS00001649,Own,equipment,650.0,equity,650.0
1761,1761,650.0,2017-02-22,Other (specify),4676.0,AS00001649,Own,equipment,650.0,equity,650.0
1762,1762,650.0,2009-06-10,Other (specify),4676.0,AS00001649,Own,equipment,650.0,equity,650.0
1763,1763,650.0,2017-02-22,Other (specify),4676.0,AS00001646,Own,equipment,650.0,equity,650.0
1764,1764,650.0,2017-02-22,Other (specify),4676.0,AS00001646,Own,equipment,650.0,equity,650.0
1765,1765,650.0,2017-02-22,Other (specify),4676.0,AS00001646,Own,equipment,650.0,equity,650.0
1766,1766,650.0,2017-02-22,Other (specify),4676.0,AS00001646,Own,equipment,650.0,equity,650.0
1767,1767,650.0,2009-06-10,Other (specify),4676.0,AS00001646,Own,equipment,650.0,equity,650.0
1768,1768,300000.0,2017-02-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4676.0,AS00001626,Own,equipment,300000.0,equity,300000.0
1769,1769,300000.0,2017-02-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4676.0,AS00001626,Own,equipment,300000.0,equity,300000.0
1770,1770,300000.0,2017-02-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4676.0,AS00001626,Own,equipment,300000.0,equity,300000.0
1771,1771,300000.0,2017-02-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4676.0,AS00001626,Own,equipment,300000.0,equity,300000.0
1772,1772,300000.0,2017-02-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4676.0,AS00001626,Own,equipment,300000.0,equity,300000.0
1773,1773,300000.0,2009-06-10,"Furniture (office : desks, chairs, tables, cupboards..…)",4676.0,AS00001626,Own,equipment,300000.0,equity,300000.0
1774,1774,450.0,2017-02-22,Other (specify),4676.0,AS00001654,Own,equipment,450.0,equity,450.0
1775,1775,450.0,2017-02-22,Other (specify),4676.0,AS00001654,Own,equipment,450.0,equity,450.0
1776,1776,450.0,2017-02-22,Other (specify),4676.0,AS00001654,Own,equipment,450.0,equity,450.0
1777,1777,450.0,2017-02-22,Other (specify),4676.0,AS00001654,Own,equipment,450.0,equity,450.0
1778,1778,450.0,2017-02-22,Other (specify),4676.0,AS00001654,Own,equipment,450.0,equity,450.0
1779,1779,450.0,2009-06-15,Other (specify),4676.0,AS00001654,Own,equipment,450.0,equity,450.0
1780,1780,3000.0,2017-02-22,Other (specify),4676.0,AS00001659,Own,equipment,3000.0,equity,3000.0
1781,1781,3000.0,2017-02-22,Other (specify),4676.0,AS00001659,Own,equipment,3000.0,equity,3000.0
1782,1782,3000.0,2017-02-22,Other (specify),4676.0,AS00001659,Own,equipment,3000.0,equity,3000.0
1783,1783,3000.0,2017-02-22,Other (specify),4676.0,AS00001659,Own,equipment,3000.0,equity,3000.0
1784,1784,3000.0,2009-06-15,Other (specify),4676.0,AS00001659,Own,equipment,3000.0,equity,3000.0
1785,1785,3000.0,2017-02-22,Other (specify),4676.0,AS00001658,Own,equipment,3000.0,equity,3000.0
1786,1786,3000.0,2017-02-22,Other (specify),4676.0,AS00001658,Own,equipment,3000.0,equity,3000.0
1787,1787,3000.0,2017-02-22,Other (specify),4676.0,AS00001658,Own,equipment,3000.0,equity,3000.0
1788,1788,3000.0,2017-02-22,Other (specify),4676.0,AS00001658,Own,equipment,3000.0,equity,3000.0
1789,1789,3000.0,2009-06-15,Other (specify),4676.0,AS00001658,Own,equipment,3000.0,equity,3000.0
1790,1790,450.0,2017-02-22,Other (specify),4676.0,AS00001656,Own,equipment,450.0,equity,450.0
1791,1791,450.0,2017-02-22,Other (specify),4676.0,AS00001656,Own,equipment,450.0,equity,450.0
1792,1792,450.0,2017-02-22,Other (specify),4676.0,AS00001656,Own,equipment,450.0,equity,450.0
1793,1793,450.0,2017-02-22,Other (specify),4676.0,AS00001656,Own,equipment,450.0,equity,450.0
1794,1794,450.0,2017-02-22,Other (specify),4676.0,AS00001656,Own,equipment,450.0,equity,450.0
1795,1795,450.0,2009-06-15,Other (specify),4676.0,AS00001656,Own,equipment,450.0,equity,450.0
1796,1796,3800.0,2019-04-18,Machinery,4678.0,AS00000832,Own,equipment,3800.0,equity,3800.0
1797,1797,3000.0,2019-09-20,"Electrical appliances (fan, vacuum cleaner...)",4678.0,AS00000833,Own,equipment,3000.0,equity,3000.0
1798,1798,3000.0,2019-09-20,"Electrical appliances (fan, vacuum cleaner...)",4678.0,AS00000833,Own,equipment,3000.0,equity,3000.0
1799,1799,3000.0,2019-09-20,"Electrical appliances (fan, vacuum cleaner...)",4678.0,AS00000833,Own,equipment,3000.0,equity,3000.0
1800,1800,1500.0,2016-11-24,"Building (factory, office, reception…)",4678.0,AS00005407,Rent,,,,
1801,1801,22000.0,2020-09-02,"Electrical appliances (fan, vacuum cleaner...)",4714.0,AS00001474,Own,equipment,22000.0,equity,22000.0
1802,1802,2500.0,2020-04-14,"Electrical appliances (fan, vacuum cleaner...)",4714.0,AS00001477,Own,equipment,2500.0,equity,2500.0
1803,1803,3500.0,2016-08-01,"Building (factory, office, reception…)",4714.0,AS00001475,Own,building,3500.0,equity,3500.0
1804,1804,3500.0,2016-08-01,Land,4714.0,AS00001475,Own,land,3500.0,equity,3500.0
1805,1805,10000.0,2016-06-08,"Furniture (office : desks, chairs, tables, cupboards..…)",4714.0,AS00001476,Own,equipment,10000.0,equity,10000.0
1806,1806,10000.0,2016-06-08,"Furniture (office : desks, chairs, tables, cupboards..…)",4714.0,AS00001476,Own,equipment,10000.0,equity,10000.0
1807,1807,10000.0,2016-06-08,"Furniture (office : desks, chairs, tables, cupboards..…)",4714.0,AS00001476,Own,equipment,10000.0,equity,10000.0
1808,1808,10000.0,2016-06-08,"Furniture (office : desks, chairs, tables, cupboards..…)",4714.0,AS00001476,Own,equipment,10000.0,equity,10000.0
1809,1809,59000.0,2021-08-16,Machinery,4714.0,AS00004962,Own,equipment,59000.0,equity,59000.0
1810,1810,59000.0,2021-08-16,Machinery,4714.0,AS00004962,Own,equipment,59000.0,equity,59000.0
1811,1811,59000.0,2021-08-16,Machinery,4714.0,AS00004962,Own,equipment,59000.0,equity,59000.0
1812,1812,59000.0,2021-08-16,Machinery,4714.0,AS00004962,Own,equipment,59000.0,equity,59000.0
1813,1813,130.0,2020-09-01,"Building (factory, office, reception…)",4716.0,AS00001492,Rent,,,,
1814,1814,8000.0,2021-04-09,"Inventory (stock, raw material)",4716.0,AS00001491,Own,,,,
1815,1815,8000.0,2021-04-09,"Inventory (stock, raw material)",4716.0,AS00001491,Own,,,,
1816,1816,8000.0,2021-04-09,"Inventory (stock, raw material)",4716.0,AS00001491,Own,,,,
1817,1817,8000.0,2021-04-09,"Inventory (stock, raw material)",4716.0,AS00001491,Own,,,,
1818,1818,3000.0,2018-07-10,Machinery,4716.0,AS00003300,Own,equipment,3000.0,equity,3000.0
1819,1819,2500.0,2020-08-07,Machinery,4716.0,AS00003301,Own,equipment,2500.0,equity,2500.0
1820,1820,15000.0,2020-04-12,Tools & implements,4716.0,AS00001490,Own,equipment,15000.0,equity,15000.0
1821,1821,15000.0,2020-04-12,Machinery,4716.0,AS00001490,Own,equipment,15000.0,equity,15000.0
1822,1822,15000.0,2020-04-12,Machinery,4716.0,AS00001490,Own,equipment,15000.0,equity,15000.0
1823,1823,12000.0,2019-08-01,Machinery,4720.0,AS00001152,Own,equipment,12000.0,equity,12000.0
1824,1824,12000.0,,Machinery,4720.0,AS00001152,Own,equipment,12000.0,equity,12000.0
1825,1825,4000.0,2019-08-01,Machinery,4720.0,AS00001153,Own,equipment,4000.0,equity,4000.0
1826,1826,4000.0,,Machinery,4720.0,AS00001153,Own,equipment,4000.0,equity,4000.0
1827,1827,8000.0,2019-08-01,Machinery,4720.0,AS00001156,Own,equipment,8000.0,equity,8000.0
1828,1828,8000.0,,Machinery,4720.0,AS00001156,Own,equipment,8000.0,equity,8000.0
1829,1829,100000.0,2020-12-17,Machinery,4720.0,AS00001151,Own,equipment,100000.0,equity,100000.0
1830,1830,100000.0,,Machinery,4720.0,AS00001151,Own,equipment,100000.0,equity,100000.0
1831,1831,10000.0,2020-04-15,Machinery,4720.0,AS00001154,Own,equipment,10000.0,equity,10000.0
1832,1832,10000.0,,Machinery,4720.0,AS00001154,Own,equipment,10000.0,equity,10000.0
1833,1833,500.0,2019-08-01,"Building (factory, office, reception…)",4720.0,AS00001157,Rent,,,,
1834,1834,500.0,2019-08-01,"Building (factory, office, reception…)",4720.0,AS00001157,Rent,,,,
1835,1835,500.0,,"Building (factory, office, reception…)",4720.0,AS00001157,Rent,,,,
1836,1836,50000.0,2021-02-15,Machinery,4720.0,AS00001150,Own,equipment,50000.0,equity,50000.0
1837,1837,50000.0,2021-02-15,Machinery,4720.0,AS00001150,Own,equipment,50000.0,equity,50000.0
1838,1838,50000.0,2021-02-15,Machinery,4720.0,AS00001150,Own,equipment,50000.0,equity,50000.0
1839,1839,5000.0,2020-04-06,Machinery,4720.0,AS00001155,Own,equipment,5000.0,equity,5000.0
1840,1840,5000.0,2020-04-06,Machinery,4720.0,AS00001155,Own,equipment,5000.0,equity,5000.0
1841,1841,5000.0,,Machinery,4720.0,AS00001155,Own,equipment,5000.0,equity,5000.0
1842,1842,5000.0,,Machinery,4720.0,AS00001155,Own,equipment,5000.0,equity,5000.0
1843,1843,5000.0,,Machinery,4720.0,AS00001155,Own,equipment,5000.0,equity,5000.0
1844,1844,5000.0,,Machinery,4720.0,AS00001155,Own,equipment,5000.0,equity,5000.0
1845,1845,5000.0,,Machinery,4720.0,AS00001155,Own,equipment,5000.0,equity,5000.0
1846,1846,20000.0,2007-06-08,"Building (factory, office, reception…)",4722.0,AS00001368,Rent,,,,
1847,1847,150.0,2020-04-15,Other (specify),4723.0,AS00001027,Own,equipment,150.0,equity,150.0
1848,1848,14000.0,2019-04-01,Machinery,4723.0,AS00001028,Own,equipment,14000.0,equity,14000.0
1849,1849,8000.0,2012-02-18,Machinery,4723.0,AS00001026,Own,equipment,8000.0,equity,8000.0
1850,1850,8000.0,2012-02-18,Machinery,4723.0,AS00001026,Own,equipment,8000.0,equity,8000.0
1851,1851,8000.0,2012-02-18,Machinery,4723.0,AS00001026,Own,equipment,8000.0,equity,8000.0
1852,1852,8000.0,2012-02-18,Machinery,4723.0,AS00001026,Own,equipment,8000.0,equity,8000.0
1853,1853,8000.0,2012-02-18,Machinery,4723.0,AS00001026,Own,equipment,8000.0,equity,8000.0
1854,1854,8000.0,2012-02-18,Other (specify),4723.0,AS00001026,Own,equipment,8000.0,equity,8000.0
1855,1855,2000.0,2018-06-07,"Building (factory, office, reception…)",4723.0,AS00001031,Rent,,,,
1856,1856,3000.0,2018-06-07,"Building (factory, office, reception…)",4723.0,AS00001031,Rent,,,,
1857,1857,3000.0,2018-06-07,"Building (factory, office, reception…)",4723.0,AS00001031,Rent,,,,
1858,1858,3000.0,2018-06-07,"Building (factory, office, reception…)",4723.0,AS00001031,Own,building,3000.0,equity,3000.0
1859,1859,4000.0,2017-09-06,Land,4724.0,AS00005420,Rent,,,,
1860,1860,9000.0,2017-02-27,Machinery,4724.0,AS00001097,Own,equipment,9000.0,equity,9000.0
1861,1861,10000.0,2015-03-30,Machinery,4724.0,AS00001090,Own,equipment,10000.0,equity,10000.0
1862,1862,6000.0,2016-03-30,Machinery,4724.0,AS00001091,Own,equipment,6000.0,equity,6000.0
1863,1863,11000.0,2017-10-30,Machinery,4724.0,AS00001096,Own,equipment,11000.0,equity,11000.0
1864,1864,4000.0,2016-03-30,Machinery,4724.0,AS00001093,Own,equipment,4000.0,equity,4000.0
1865,1865,4000.0,2016-03-30,Machinery,4724.0,AS00001093,Own,equipment,4000.0,equity,4000.0
1866,1866,4000.0,2016-03-30,"Computers (laptop, desktop, display, keyboard, mouse)",4724.0,AS00001093,Own,equipment,4000.0,equity,4000.0
1867,1867,3000.0,2011-05-28,"Building (factory, office, reception…)",4727.0,AS00001599,Rent,,,,
1868,1868,3000.0,2011-05-28,"Building (factory, office, reception…)",4727.0,AS00001599,Rent,,,,
1869,1869,14000.0,2015-08-05,Machinery,4727.0,AS00002733,Own,equipment,14000.0,equity,14000.0
1870,1870,16000.0,2015-08-05,Machinery,4727.0,AS00002734,Own,equipment,16000.0,equity,16000.0
1871,1871,10000.0,2015-05-08,Machinery,4727.0,AS00000921,Own,equipment,10000.0,equity,10000.0
1872,1872,40000.0,2015-05-08,Machinery,4727.0,AS00000921,Own,equipment,40000.0,equity,40000.0
1873,1873,3500.0,2017-05-18,Machinery,4732.0,AS00001282,Own,equipment,3500.0,equity,3500.0
1874,1874,4200.0,2018-02-08,Machinery,4732.0,AS00001283,Own,equipment,4200.0,equity,4200.0
1875,1875,11000.0,2018-10-18,Other (specify),4732.0,AS00001284,Own,equipment,11000.0,equity,11000.0
1876,1876,2000.0,2017-06-15,Machinery,4732.0,AS00001285,Own,equipment,2000.0,equity,2000.0
1877,1877,7500.0,2020-11-02,"Building (factory, office, reception…)",4732.0,AS00005335,Rent,,,,
1878,1878,7500.0,2020-11-02,"Building (factory, office, reception…)",4732.0,AS00005335,Own,building,7500.0,equity,7500.0
1879,1879,15295.0,1991-01-15,"Building (factory, office, reception…)",4735.0,AS00001415,Rent,,,,
1880,1880,15000.0,2015-05-13,"Computers (laptop, desktop, display, keyboard, mouse)",4735.0,AS00001417,Own,equipment,15000.0,equity,15000.0
1881,1881,30000.0,2010-06-08,"Furniture (office : desks, chairs, tables, cupboards..…)",4735.0,AS00001416,Own,equipment,30000.0,equity,30000.0
1882,1882,1600.0,2011-04-11,"Furniture (office : desks, chairs, tables, cupboards..…)",4735.0,AS00001796,Own,equipment,1600.0,equity,1600.0
1883,1883,6000.0,2010-05-10,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4735.0,AS00001798,Own,equipment,6000.0,equity,6000.0
1884,1884,8500.0,2010-08-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4735.0,AS00001800,Own,equipment,8500.0,equity,8500.0
1885,1885,10000.0,2010-07-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4735.0,AS00001795,Own,equipment,10000.0,equity,10000.0
1886,1886,2000.0,2012-09-04,"Furniture (office : desks, chairs, tables, cupboards..…)",4735.0,AS00001801,Own,equipment,2000.0,equity,2000.0
1887,1887,3000.0,2012-09-04,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4735.0,AS00001802,Own,equipment,3000.0,equity,3000.0
1888,1888,25000.0,2012-02-07,Machinery,4735.0,AS00001803,Own,equipment,25000.0,equity,25000.0
1889,1889,40000.0,2013-04-09,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4735.0,AS00001804,Own,equipment,40000.0,equity,40000.0
1890,1890,30000.0,2012-05-02,"Furniture (office : desks, chairs, tables, cupboards..…)",4735.0,AS00001805,Own,equipment,30000.0,equity,30000.0
1891,1891,40000.0,2014-06-03,"Furniture (office : desks, chairs, tables, cupboards..…)",4735.0,AS00001806,Own,equipment,40000.0,equity,40000.0
1892,1892,500.0,2015-01-09,"Telephones (smart phones, simple mobile...)",4735.0,AS00001807,Own,equipment,500.0,equity,500.0
1893,1893,30000.0,2014-06-10,Other (specify),4735.0,AS00001808,Own,equipment,30000.0,equity,30000.0
1894,1894,400.0,,Other (specify),4735.0,AS00001809,Own,equipment,400.0,equity,400.0
1895,1895,5000.0,,Other (specify),4735.0,AS00001810,Own,equipment,5000.0,equity,5000.0
1896,1896,7500.0,2012-09-04,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4735.0,AS00001799,Own,equipment,7500.0,equity,7500.0
1897,1897,7500.0,,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4735.0,AS00001799,Own,equipment,7500.0,equity,7500.0
1898,1898,11000.0,2021-08-03,"Computers (laptop, desktop, display, keyboard, mouse)",4735.0,AS00004922,Own,equipment,11000.0,equity,11000.0
1899,1899,36.46,2021-08-16,"Telephones (smart phones, simple mobile...)",4735.0,AS00004923,Own,equipment,36.46,equity,36.46
1900,1900,36.46,2021-08-16,"Telephones (smart phones, simple mobile...)",4735.0,AS00004923,Own,equipment,36.46,equity,36.46
1901,1901,24000.0,2019-07-23,Machinery,4737.0,AS00001653,Own,equipment,24000.0,equity,24000.0
1902,1902,650.0,2019-06-13,"Building (factory, office, reception…)",4737.0,AS00001652,Rent,,,,
1903,1903,10000.0,2019-10-08,Machinery,4737.0,AS00001881,Own,equipment,10000.0,equity,10000.0
1904,1904,10000.0,,Machinery,4737.0,AS00001881,Own,equipment,10000.0,equity,10000.0
1905,1905,14400.0,2021-03-23,Other (specify),4737.0,AS00002085,Own,equipment,14400.0,equity,14400.0
1906,1906,15000.0,2019-01-15,"Building (factory, office, reception…)",4738.0,AS00001582,Rent,,,,
1907,1907,1600.0,2019-01-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4738.0,AS00001583,Own,equipment,1600.0,equity,1600.0
1908,1908,1800.0,2019-01-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4738.0,AS00001584,Own,equipment,1800.0,equity,1800.0
1909,1909,5000.0,2019-04-22,"Computers (laptop, desktop, display, keyboard, mouse)",4738.0,AS00001585,Own,equipment,5000.0,equity,5000.0
1910,1910,30000.0,2018-04-10,"Furniture (office : desks, chairs, tables, cupboards..…)",4738.0,AS00001828,Own,equipment,30000.0,equity,30000.0
1911,1911,13000.0,2018-04-10,Other (specify),4738.0,AS00001829,Own,equipment,13000.0,equity,13000.0
1912,1912,5000.0,2018-08-08,Other (specify),4738.0,AS00001830,Own,equipment,5000.0,equity,5000.0
1913,1913,2100.0,2018-08-21,Other (specify),4738.0,AS00001831,Own,equipment,2100.0,equity,2100.0
1914,1914,20000.0,2001-04-14,Machinery,4743.0,AS00001083,Own,equipment,20000.0,equity,20000.0
1915,1915,20000.0,2001-04-14,Machinery,4743.0,AS00001083,Own,equipment,20000.0,equity,20000.0
1916,1916,20000.0,2001-04-14,Machinery,4743.0,AS00001083,Own,equipment,20000.0,equity,20000.0
1917,1917,17000.0,2020-03-31,Machinery,4743.0,AS00001078,Own,equipment,17000.0,equity,17000.0
